EA_CODE,pop
10507801,1068.7786865234375
10507072,695.80133056640625
10507010,938.1138916015625
10507001,749.69598388671875
10507009,597.54315185546875
10507033,474.3934020996094
10507032,536.22705078125
10507002,865.8890380859375
10507003,914.38604736328125
10507008,977.23486328125
10507006,760.25946044921875
10507007,643.021728515625
10507012,1063.18115234375
10507030,1263.010498046875
10507031,725.947998046875
10507034,717.1319580078125
10507029,625.308349609375
10507086,593.74884033203125
10507049,976.045654296875
10507078,1122.47998046875
10507083,805.65704345703125
10507080,561.46282958984375
10507079,1029.50048828125
10507085,843.42315673828125
10507084,569.6904296875
10507081,860.0972900390625
10507082,561.99884033203125
10507022,952.74652099609375
10507013,496.2579345703125
10507024,1023.673095703125
10507014,411.7719421386719
10507023,625.9683837890625
10507005,515.8397216796875
10507004,563.6287841796875
10507015,805.036376953125
10507019,1273.634033203125
10507016,871.62921142578125
10507027,966.24188232421875
10507036,1036.32666015625
10507017,423.11077880859375
10507020,667.2109375
10507045,806.93280029296875
10507041,1055.4697265625
10507035,634.53350830078125
10507025,526.61767578125
10507026,510.52435302734375
10507011,1390.3526611328125
10507028,658.05841064453125
10507038,908.44207763671875
10507040,930.969970703125
10507018,624.92889404296875
10507046,897.72076416015625
10507047,740.43603515625
10507048,747.2957763671875
10507077,937.552490234375
10507021,783.32684326171875
10507067,1338.5665283203125
10507075,830.928466796875
10507076,1239.8345947265625
10507055,659.8116455078125
10507044,575.0206298828125
10507063,868.34796142578125
10507042,723.60321044921875
10507050,866.893798828125
10507043,891.2119140625
10507054,483.1582336425781
10507802,1028.5206298828125
10507062,795.35723876953125
10507051,596.1436767578125
10507053,1094.238037109375
10507052,899.85107421875
10507039,614.61260986328125
10507056,1020.34716796875
10507057,521.73248291015625
10507058,605.646728515625
10507060,470.5706481933594
10507059,735.0615234375
10507061,443.52618408203125
10507066,620.53253173828125
10507068,689.7088623046875
10507064,1011.0263671875
10507065,688.92987060546875
10507070,1964.829833984375
10507088,906.3082275390625
10507087,1039.966552734375
10507073,1073.823974609375
10507069,1001.9620361328125
10507074,831.1317138671875
10507071,900.0050048828125
10507092,1230.6317138671875
10507093,1104.568603515625
10507094,857.444580078125
10507090,623.466064453125
10507089,859.60614013671875
10507091,859.5611572265625
10507037,503.1724548339844
10511802,2099.277099609375
10511010,1002.123291015625
10511015,758.13134765625
10511901,688.5355224609375
10511011,958.62066650390625
10511012,665.477783203125
10511014,459.88897705078125
10511013,496.4808044433594
10511006,902.7840576171875
10511007,980.74737548828125
10511005,2239.958740234375
10511001,1159.2125244140625
10511003,690.194580078125
10511004,938.848876953125
10511002,1307.0526123046875
10511008,650.11614990234375
10511009,378.6696472167969
10511801,1215.9788818359375
10510001,1247.35595703125
10510801,1388.8768310546875
10510049,1235.9012451171875
10510048,738.89453125
10510047,1447.4024658203125
10510046,1139.5665283203125
10510019,1194.0875244140625
10510043,1036.944091796875
10510044,1125.2425537109375
10510033,829.37664794921875
10510032,944.93817138671875
10510028,1101.875732421875
10510036,638.19842529296875
10510035,890.3731689453125
10510034,927.93280029296875
10510045,543.7608642578125
10510042,871.69873046875
10510037,506.9405212402344
10510038,912.4525146484375
10510041,573.8363037109375
10510020,773.58465576171875
10510039,1450.91455078125
10510040,572.240478515625
10510031,946.326171875
10510029,676.77191162109375
10510030,789.11309814453125
10510027,889.8076171875
10510021,1101.3572998046875
10510026,773.2755126953125
10510023,769.0416259765625
10510025,768.7618408203125
10510024,329.6123046875
10510017,700.271484375
10510016,534.26434326171875
10510015,1320.3687744140625
10510014,1064.76025390625
10510012,964.048828125
10510013,855.82061767578125
10510011,600.85986328125
10510004,613.518310546875
10510005,522.98162841796875
10510006,693.13751220703125
10510010,1134.580810546875
10510008,1731.860595703125
10510007,830.48175048828125
10510003,653.97650146484375
10510002,774.5557861328125
10510802,2184.69921875
10510806,885.3824462890625
10510805,630.5672607421875
10510804,457.0779724121094
10510803,731.576904296875
10510018,1288.0489501953125
10510022,1047.50537109375
10506906,574.3924560546875
10506801,528.7401123046875
10506913,7.501586437225342
10506901,826.782470703125
10506014,915.618896484375
10506912,300.9227294921875
10506908,876.00604248046875
10506911,696.26434326171875
10506905,1215.1763916015625
10506904,361.72967529296875
10506902,317.0992736816406
10506903,62.93461227416992
10506907,162.71127319335938
10506910,477.7315673828125
10506909,726.5535888671875
10506001,572.3079833984375
10506007,445.8581237792969
10506013,665.56500244140625
10506012,694.3104248046875
10506011,642.416748046875
10506002,705.27825927734375
10506003,940.74237060546875
10506004,763.482666015625
10506006,1104.08544921875
10506005,750.33453369140625
10506022,321.0718994140625
10506021,317.19781494140625
10506023,342.25146484375
10506024,270.6343688964844
10506025,222.0592498779297
10506026,551.36968994140625
10506027,657.06890869140625
10506028,522.42926025390625
10506020,957.54571533203125
10506019,460.5247802734375
10506018,1312.9698486328125
10506008,911.1158447265625
10506009,1040.4647216796875
10506010,557.10986328125
10506015,736.07269287109375
10506016,1066.0775146484375
10506017,786.13525390625
10506035,1046.0386962890625
10506029,1596.0042724609375
10506030,889.5308837890625
10506034,673.93603515625
10506047,248.8250732421875
10506046,514.1907958984375
10506045,482.6986389160156
10506048,615.78607177734375
10506049,574.71295166015625
10506080,737.63641357421875
10506081,809.1514892578125
10506083,556.140380859375
10506082,703.128173828125
10506084,905.84783935546875
10506112,552.46600341796875
10506113,812.98236083984375
10506079,1164.1219482421875
10506085,1067.663330078125
10506087,1030.4249267578125
10506088,723.47222900390625
10506031,544.599853515625
10506111,733.470703125
10506114,785.5435791015625
10506110,1090.5228271484375
10506086,933.7249755859375
10506115,991.0889892578125
10506118,579.321533203125
10506116,898.8642578125
10506117,1066.62646484375
10506109,355.2400817871094
10506104,893.8529052734375
10506036,840.44781494140625
10506044,548.12127685546875
10506090,704.34075927734375
10506105,513.5303955078125
10506108,1203.1279296875
10506106,816.34832763671875
10506107,594.99053955078125
10506103,909.92462158203125
10506097,124.8569564819336
10506098,134.68582153320312
10506100,505.7355041503906
10506099,580.9591064453125
10506096,913.30682373046875
10506101,1922.187744140625
10506102,2064.144775390625
10506061,535.38653564453125
10506062,1273.1695556640625
10506095,1402.623291015625
10506039,934.001220703125
10506041,1056.6083984375
10506042,1742.349365234375
10506038,1089.373046875
10506037,1069.9915771484375
10506032,980.2509765625
10506033,788.63677978515625
10506051,1288.9779052734375
10506052,507.00384521484375
10506078,870.56256103515625
10506050,651.8406982421875
10506043,635.35406494140625
10506055,724.15325927734375
10506059,730.26397705078125
10506040,1049.9639892578125
10506056,427.1540832519531
10506057,985.54425048828125
10506058,511.31549072265625
10506077,1317.0880126953125
10506076,666.34674072265625
10506089,639.36724853515625
10506075,643.15380859375
10506074,470.81158447265625
10506053,657.06671142578125
10506054,580.52777099609375
10506072,425.3614807128906
10506073,566.94732666015625
10506071,916.91912841796875
10506091,368.5471496582031
10506092,469.1726379394531
10506068,577.29766845703125
10506069,743.249755859375
10506070,876.0050048828125
10506060,1304.467529296875
10506066,749.31585693359375
10506067,828.23046875
10506065,938.60040283203125
10506093,1571.162109375
10506064,654.14080810546875
10506094,1545.0294189453125
10506063,1128.8123779296875
10502803,271.89825439453125
10502802,1215.706298828125
10502822,681.8272705078125
10502016,1304.0423583984375
10502010,1086.3804931640625
10502012,1298.3748779296875
10502054,507.2142639160156
10502057,957.86566162109375
10502813,1229.3917236328125
10502814,729.3070068359375
10502816,445.60894775390625
10502817,483.5855407714844
10502819,852.20166015625
10502815,932.29376220703125
10502818,577.00537109375
10502820,677.74725341796875
10502806,223.00494384765625
10502807,380.4764709472656
10502805,928.73577880859375
10502808,1453.2545166015625
10502809,905.25921630859375
10502810,1635.352294921875
10502812,1242.4224853515625
10502811,623.4130859375
10502804,661.77606201171875
10502821,663.3187255859375
10502801,559.75775146484375
10502027,608.494873046875
10502048,1266.7415771484375
10502201,560.39202880859375
10502168,1069.639404296875
10502218,692.73468017578125
10502119,1067.871337890625
10502198,840.91162109375
10502193,972.56988525390625
10502190,614.30572509765625
10502182,1177.414794921875
10502105,686.1287841796875
10502115,466.1703186035156
10502091,536.46209716796875
10502087,620.26763916015625
10502029,278.4367980957031
10502028,507.29046630859375
10502272,1355.0633544921875
10502264,575.59808349609375
10502267,636.519287109375
10502244,499.2518005371094
10502154,517.06109619140625
10502155,699.01373291015625
10502156,401.7400207519531
10502158,264.18792724609375
10502157,365.0987854003906
10502159,349.14117431640625
10502238,876.638427734375
10502255,671.052490234375
10502254,764.62847900390625
10502256,392.5498352050781
10502257,1024.8974609375
10502252,495.4390563964844
10502259,504.5744934082031
10502258,689.85479736328125
10502260,982.71099853515625
10502261,1549.7325439453125
10502262,1421.2020263671875
10502263,871.03173828125
10502265,556.9622802734375
10502249,925.2825927734375
10502266,319.78204345703125
10502271,1078.2164306640625
10502268,1493.1893310546875
10502269,897.3880615234375
10502270,691.95623779296875
10502248,874.6883544921875
10502247,555.36810302734375
10502246,566.592529296875
10502245,424.1641540527344
10502230,404.8816833496094
10502231,632.0560302734375
10502250,837.844970703125
10502243,796.92864990234375
10502251,931.3375244140625
10502233,383.049072265625
10502232,644.60357666015625
10502242,447.5726623535156
10502240,519.93609619140625
10502253,375.9072265625
10502239,999.60565185546875
10502241,836.4681396484375
10502237,322.5506591796875
10502160,354.0924072265625
10502234,401.61383056640625
10502235,596.99627685546875
10502236,549.82720947265625
10502224,1124.7060546875
10502223,2176.14990234375
10502164,1010.1932983398438
10502163,586.59576416015625
10502166,818.045654296875
10502165,728.07537841796875
10502162,890.029052734375
10502161,451.770751953125
10502132,757.471435546875
10502148,613.128173828125
10502150,308.6871032714844
10502149,590.06585693359375
10502152,605.92462158203125
10502153,1175.6265869140625
10502173,501.5290222167969
10502121,913.5860595703125
10502170,660.39752197265625
10502169,999.49017333984375
10502177,1083.484130859375
10502175,414.9224853515625
10502176,561.1143798828125
10502120,749.15545654296875
10502118,1376.630126953125
10502085,524.06268310546875
10502079,534.24224853515625
10502078,497.8121643066406
10502050,949.14227294921875
10502083,1150.5096435546875
10502080,854.17401123046875
10502051,1095.4591064453125
10502074,1070.11181640625
10502082,679.5704345703125
10502081,645.22027587890625
10502052,1673.3958740234375
10502015,1209.7669677734375
10502055,1125.56591796875
10502013,505.86920166015625
10502014,645.6712646484375
10502011,850.8739013671875
10502004,1367.873779296875
10502073,540.6690673828125
10502056,509.23895263671875
10502053,892.336669921875
10502007,698.10858154296875
10502058,818.09503173828125
10502006,929.76788330078125
10502005,734.17138671875
10502009,425.05841064453125
10502008,903.34075927734375
10502049,1291.8131103515625
10502017,774.6715087890625
10502018,717.35247802734375
10502047,691.30487060546875
10502194,762.106689453125
10502191,577.44775390625
10502188,846.05352783203125
10502192,628.10015869140625
10502103,750.0023193359375
10502181,743.10626220703125
10502186,947.4189453125
10502187,962.49822998046875
10502195,305.73114013671875
10502196,494.75848388671875
10502199,391.30609130859375
10502200,540.27777099609375
10502197,443.9540100097656
10502217,410.6593933105469
10502202,822.87945556640625
10502203,411.3242492675781
10502097,552.03363037109375
10502098,437.9263000488281
10502101,418.426025390625
10502100,329.6751708984375
10502172,979.66412353515625
10502167,1062.476806640625
10502174,1067.7352294921875
10502216,827.591552734375
10502204,707.27203369140625
10502214,543.7862548828125
10502215,486.7602844238281
10502213,897.11181640625
10502205,594.5584716796875
10502207,473.14227294921875
10502206,538.6602783203125
10502211,986.30810546875
10502209,1074.1729736328125
10502210,678.43231201171875
10502208,783.37060546875
10502171,456.8045349121094
10502180,555.80560302734375
10502179,324.2366943359375
10502183,341.7066345214844
10502184,885.32476806640625
10502099,501.04833984375
10502102,461.3574523925781
10502108,321.75299072265625
10502107,329.0903015136719
10502185,655.23162841796875
10502106,374.7048645019531
10502104,645.44818115234375
10502109,424.1095275878906
10502110,654.57275390625
10502178,373.8989562988281
10502112,319.85003662109375
10502111,683.4527587890625
10502113,579.19085693359375
10502117,719.69512939453125
10502116,443.96685791015625
10502114,644.93994140625
10502089,483.1761169433594
10502096,516.6195068359375
10502095,285.67181396484375
10502093,361.95880126953125
10502094,657.27191162109375
10502092,689.6180419921875
10502090,682.9915771484375
10502086,982.17535400390625
10502088,555.18212890625
10502035,367.6065368652344
10502032,601.0478515625
10502033,269.47015380859375
10502084,795.8736572265625
10502036,511.2043151855469
10502031,503.4341125488281
10502030,459.1679992675781
10502039,950.662841796875
10502040,1075.496826171875
10502019,1069.3480224609375
10502020,590.69927978515625
10502034,447.5052185058594
10502026,445.97796630859375
10502044,1657.240966796875
10502045,472.3442077636719
10502046,881.88720703125
10502041,735.5677490234375
10502043,968.3472900390625
10502042,748.65960693359375
10502024,898.2156982421875
10502023,463.5330810546875
10502021,936.378662109375
10502022,474.296630859375
10502025,685.2137451171875
10502141,547.41015625
10502151,593.79736328125
10502146,626.43927001953125
10502142,917.808349609375
10502145,561.60296630859375
10502147,830.20562744140625
10502001,804.97943115234375
10502003,1171.17724609375
10502002,1233.9344482421875
10502059,473.7817687988281
10502061,600.12005615234375
10502060,1055.9027099609375
10502063,722.603271484375
10502130,681.87548828125
10502131,971.65411376953125
10502127,573.298828125
10502124,612.05517578125
10502071,762.33795166015625
10502126,342.5104064941406
10502070,723.676025390625
10502069,646.8336181640625
10502072,1099.6190185546875
10502068,1204.1226806640625
10502129,453.0344543457031
10502128,507.0552673339844
10502122,734.41693115234375
10502123,1043.5390625
10502076,763.74169921875
10502077,642.64044189453125
10502075,662.3612060546875
10502133,405.7914733886719
10502134,380.5921630859375
10502125,590.3333740234375
10502062,1207.3475341796875
10502067,670.61126708984375
10502066,911.17901611328125
10502064,317.2344055175781
10502065,495.5032043457031
10502136,436.71392822265625
10502143,650.7667236328125
10502135,239.1076202392578
10502138,367.6363220214844
10502137,253.84573364257812
10502144,421.1936340332031
10502139,545.803466796875
10502140,753.84564208984375
10502038,1002.30126953125
10502037,971.32427978515625
10502222,601.572021484375
10502212,908.15716552734375
10502221,886.02032470703125
10502226,459.45086669921875
10502225,563.5855712890625
10502228,447.56451416015625
10502229,466.57952880859375
10502220,307.69305419921875
10502219,560.08349609375
10502227,623.10626220703125
10509802,1252.7589111328125
10509001,301.988525390625
10509079,819.7242431640625
10509078,1048.7083740234375
10509077,324.27685546875
10509075,278.9952392578125
10509074,604.5465087890625
10509080,324.2208251953125
10509076,434.2490539550781
10509073,712.56842041015625
10509070,470.8146057128906
10509072,619.06207275390625
10509071,762.7119140625
10509069,434.71307373046875
10509067,798.1556396484375
10509066,351.97625732421875
10509063,628.73828125
10509062,225.20811462402344
10509061,280.9471740722656
10509060,330.1904602050781
10509064,373.3216247558594
10509065,515.696533203125
10509058,384.9622802734375
10509059,323.4374084472656
10509081,380.1484069824219
10509082,272.26531982421875
10509083,348.3494567871094
10509119,318.7548522949219
10509118,237.3663330078125
10509121,182.55776977539062
10509120,368.2703552246094
10509117,208.14993286132812
10509085,494.7303771972656
10509084,330.6138610839844
10509088,244.64097595214844
10509086,246.86488342285156
10509087,229.56845092773438
10509123,240.01556396484375
10509116,829.97784423828125
10509122,243.67628479003906
10509124,173.42066955566406
10509125,170.733154296875
10509126,142.06944274902344
10509128,174.5360870361328
10509152,206.0730438232422
10509151,150.78746032714844
10509145,276.0865173339844
10509150,294.0363464355469
10509148,288.486328125
10509149,403.1284484863281
10509147,354.6093444824219
10509127,222.70852661132812
10509129,128.18202209472656
10509131,185.1398162841797
10509130,220.8187255859375
10509132,237.81289672851562
10509115,578.4400634765625
10509114,524.2718505859375
10509089,218.95538330078125
10509090,197.51898193359375
10509068,464.5765075683594
10509054,426.4493713378906
10509053,411.7910461425781
10509052,277.36065673828125
10509050,651.495361328125
10509055,389.9222412109375
10509056,581.08026123046875
10509057,409.18023681640625
10509049,668.28466796875
10509094,563.53167724609375
10509093,339.7667236328125
10509048,356.090576171875
10509051,270.609130859375
10509091,232.25791931152344
10509095,359.615234375
10509092,502.9293518066406
10509144,315.485595703125
10509143,482.147216796875
10509146,227.48973083496094
10509134,322.5638732910156
10509133,397.13299560546875
10509111,562.1304931640625
10509112,297.49749755859375
10509110,920.69769287109375
10509108,511.88690185546875
10509107,359.0296325683594
10509136,438.4315185546875
10509137,395.5592041015625
10509142,356.6031494140625
10509141,573.314697265625
10509140,469.78765869140625
10509139,366.021240234375
10509138,534.23126220703125
10509106,543.7679443359375
10509109,621.66448974609375
10509105,725.511962890625
10509104,600.79962158203125
10509103,499.8547668457031
10509101,854.48809814453125
10509100,791.50250244140625
10509031,804.2069091796875
10509102,780.3656005859375
10509097,392.3627014160156
10509098,459.31793212890625
10509096,313.693115234375
10509099,601.388427734375
10509034,480.5321960449219
10509033,1149.980712890625
10509032,611.0684814453125
10509030,148.68006896972656
10509029,145.16525268554688
10509027,224.03831481933594
10509028,233.5035400390625
10509009,108.33417510986328
10509047,359.1579284667969
10509046,417.55364990234375
10509045,244.59805297851562
10509044,321.9311828613281
10509043,518.5015869140625
10509040,478.8149108886719
10509039,502.7889099121094
10509038,203.68438720703125
10509041,478.1645812988281
10509037,265.84539794921875
10509036,215.47308349609375
10509035,383.56976318359375
10509023,263.3161926269531
10509020,368.8396301269531
10509022,613.649169921875
10509014,594.78369140625
10509018,300.6337890625
10509019,448.7868347167969
10509017,397.50726318359375
10509021,591.92205810546875
10509016,401.33282470703125
10509024,500.0428771972656
10509026,248.59730529785156
10509025,285.54705810546875
10509015,321.9159240722656
10509013,403.015625
10509011,347.6871337890625
10509012,676.69879150390625
10509007,686.27520751953125
10509006,552.28363037109375
10509005,699.87744140625
10509004,239.38197326660156
10509003,390.56231689453125
10509002,286.8304443359375
10509801,1116.4571533203125
10509803,211.79457092285156
10509804,553.97802734375
10509805,1130.586669921875
10509042,345.63287353515625
10509008,489.25537109375
10509010,199.0591583251953
10509135,380.2165222167969
10509113,518.58856201171875
10501164,943.43609619140625
10501802,660.05950927734375
10501009,513.22149658203125
10501051,2287.260009765625
10501050,683.02679443359375
10501049,1032.5751953125
10501053,918.23114013671875
10501052,894.95416259765625
10501048,541.03466796875
10501047,1002.868896484375
10501046,830.11279296875
10501045,842.533935546875
10501054,1310.27734375
10501058,738.28802490234375
10501055,965.877197265625
10501056,935.31011962890625
10501057,1359.42431640625
10501043,624.558349609375
10501044,1113.0079345703125
10501042,822.02215576171875
10501001,870.36773681640625
10501007,542.24285888671875
10501008,413.0334167480469
10501010,1364.134033203125
10501003,992.12457275390625
10501025,1893.4471435546875
10501021,1513.2744140625
10501002,1100.874755859375
10501004,1231.8824462890625
10501006,1399.2947998046875
10501012,828.20648193359375
10501013,1577.5699462890625
10501022,682.1923828125
10501023,518.32073974609375
10501024,786.39312744140625
10501017,1236.521728515625
10501097,1737.0787353515625
10501085,1540.4281005859375
10501145,1266.4608154296875
10501138,1034.532470703125
10501144,327.2813415527344
10501155,599.18310546875
10501171,826.993408203125
10501129,914.119384765625
10501157,750.63824462890625
10501161,875.00628662109375
10501121,1686.2640380859375
10501122,1171.6624755859375
10501167,836.8118896484375
10501078,1681.7017822265625
10501108,1365.0162353515625
10501106,1257.349365234375
10501019,845.22003173828125
10501005,868.2977294921875
10501020,781.03240966796875
10501014,1087.21044921875
10501016,852.1641845703125
10501018,1430.41748046875
10501061,566.5955810546875
10501060,874.76165771484375
10501105,691.73883056640625
10501059,1160.8802490234375
10501103,1406.78173828125
10501107,1089.7965087890625
10501104,968.9210205078125
10501109,919.953369140625
10501067,1058.844970703125
10501110,1357.646240234375
10501111,1365.56689453125
10501101,662.437744140625
10501114,1070.803466796875
10501117,932.3997802734375
10501098,696.63531494140625
10501112,1680.013427734375
10501099,1252.83203125
10501100,780.3599853515625
10501115,1345.533203125
10501095,629.59716796875
10501113,1137.61181640625
10501096,1228.9139404296875
10501118,1184.00341796875
10501119,780.34521484375
10501116,1458.8123779296875
10501041,878.13665771484375
10501011,1348.5609130859375
10501040,747.86328125
10501039,729.8228759765625
10501062,1302.028076171875
10501063,1164.001953125
10501015,855.14483642578125
10501037,1048.8580322265625
10501064,771.8175048828125
10501069,779.80035400390625
10501031,988.11553955078125
10501068,923.05877685546875
10501032,834.447998046875
10501102,655.216796875
10501071,494.7483825683594
10501073,538.25091552734375
10501072,669.042236328125
10501026,732.559814453125
10501027,890.88690185546875
10501036,690.2607421875
10501035,1133.6331787109375
10501033,713.5875244140625
10501070,755.7489013671875
10501028,1009.3617553710938
10501074,656.32244873046875
10501029,1363.6031494140625
10501030,557.43792724609375
10501079,1518.682373046875
10501080,1085.5313720703125
10501075,528.44647216796875
10501076,1415.114990234375
10501094,776.52783203125
10501092,1118.4508056640625
10501093,804.89630126953125
10501091,1418.793212890625
10501089,1148.5516357421875
10501077,1131.3641357421875
10501090,1185.2799072265625
10501084,1971.8883056640625
10501088,533.1353759765625
10501125,1057.8714599609375
10501120,1004.732421875
10501135,898.0712890625
10501136,1234.4765625
10501146,1343.8492431640625
10501801,498.46917724609375
10501803,565.7784423828125
10501126,1446.420654296875
10501127,871.7557373046875
10501137,979.76513671875
10501131,748.67010498046875
10501130,1355.2913818359375
10501124,1676.52783203125
10501128,893.650146484375
10501123,912.9329833984375
10501134,924.0152587890625
10501132,805.951904296875
10501133,798.85693359375
10501140,645.87261962890625
10501141,1054.481201171875
10501142,1742.2181396484375
10501143,1088.0924072265625
10501153,496.227294921875
10501147,1682.8084716796875
10501154,1604.6116943359375
10501156,1229.76904296875
10501158,1747.473388671875
10501160,437.9032287597656
10501159,782.489501953125
10501151,993.89422607421875
10501152,832.66748046875
10501163,1203.8458251953125
10501162,1589.174560546875
10501165,948.78741455078125
10501168,467.3672180175781
10501170,718.7509765625
10501169,842.7930908203125
10501172,966.7607421875
10501087,795.643798828125
10501148,655.58038330078125
10501150,916.99884033203125
10501149,838.0587158203125
10501066,1161.076904296875
10501065,1443.3695068359375
10501034,497.03143310546875
10501038,1164.339111328125
10508903,177.05836486816406
10508078,1418.47412109375
10508901,36.44892883300781
10508902,73.4775619506836
10508001,215.62088012695312
10508002,119.75422668457031
10508003,216.31915283203125
10508006,784.2137451171875
10508007,639.80877685546875
10508008,1106.0703125
10508011,509.4511413574219
10508005,486.0276794433594
10508015,975.10552978515625
10508018,665.06866455078125
10508016,916.9111328125
10508017,422.2044677734375
10508009,643.54071044921875
10508010,446.7032165527344
10508012,556.16900634765625
10508032,741.22979736328125
10508014,1069.9639892578125
10508020,878.942626953125
10508021,794.99884033203125
10508062,650.9102783203125
10508045,938.42425537109375
10508041,701.76751708984375
10508042,721.9853515625
10508044,946.288818359375
10508043,667.6114501953125
10508046,875.824462890625
10508022,1130.20556640625
10508019,795.9451904296875
10508039,431.3959655761719
10508040,745.68511962890625
10508047,673.90960693359375
10508037,319.8495788574219
10508038,596.70684814453125
10508024,1006.4529418945312
10508028,596.30963134765625
10508025,927.19549560546875
10508023,1060.166259765625
10508026,1230.2589111328125
10508034,233.10818481445312
10508033,777.3839111328125
10508035,275.0965576171875
10508036,323.1625671386719
10508027,551.66217041015625
10508029,620.58319091796875
10508030,498.0584716796875
10508031,712.62335205078125
10508013,690.039306640625
10508052,1032.413330078125
10508049,518.78411865234375
10508050,747.40423583984375
10508048,438.6922912597656
10508051,860.1185302734375
10508072,619.9969482421875
10508063,658.20550537109375
10508064,472.7931213378906
10508061,691.8514404296875
10508053,858.0833740234375
10508054,754.7757568359375
10508055,589.03680419921875
10508059,590.9583740234375
10508056,804.05767822265625
10508060,466.07525634765625
10508057,724.20001220703125
10508058,553.61614990234375
10508069,691.1260986328125
10508074,507.3254089355469
10508075,522.54388427734375
10508076,578.1788330078125
10508066,282.97784423828125
10508065,524.21240234375
10508067,435.0325927734375
10508073,482.02508544921875
10508070,576.98748779296875
10508068,623.19488525390625
10508904,606.07098388671875
10508905,435.5778503417969
10508907,260.9979553222656
10508908,355.58984375
10508077,743.3709716796875
10508079,697.8399658203125
10508080,793.24993896484375
10508083,519.26446533203125
10508081,666.949951171875
10508082,498.9123229980469
10508004,549.76171875
10503801,1128.2564697265625
10503905,1459.7763671875
10503906,1227.6751708984375
10503901,880.05029296875
10503086,674.53228759765625
10503089,465.83258056640625
10503088,572.16265869140625
10503097,454.0323791503906
10503092,618.614990234375
10503101,654.19366455078125
10503090,781.3355712890625
10503094,311.2038879394531
10503093,562.19000244140625
10503100,794.9296875
10503099,647.2481689453125
10503098,570.58905029296875
10503095,286.99554443359375
10503008,1294.8690185546875
10503001,437.3346252441406
10503002,836.94854736328125
10503015,505.452880859375
10503005,938.07769775390625
10503007,1242.434326171875
10503004,657.163818359375
10503013,501.3392639160156
10503016,412.68212890625
10503003,768.32733154296875
10503006,570.3426513671875
10503012,654.9368896484375
10503011,954.9085693359375
10503017,922.01336669921875
10503010,856.64154052734375
10503009,512.3341064453125
10503019,608.50384521484375
10503018,658.1605224609375
10503102,600.62286376953125
10503125,401.5625
10503124,321.6676330566406
10503116,201.1636962890625
10503122,546.6806640625
10503123,613.63409423828125
10503115,382.6871643066406
10503085,599.98553466796875
10503091,495.8330383300781
10503080,707.03369140625
10503078,519.5396728515625
10503117,576.08514404296875
10503121,791.76055908203125
10503118,431.68963623046875
10503079,854.35845947265625
10503081,830.5484619140625
10503114,719.09136962890625
10503068,586.891357421875
10503076,1309.543701171875
10503069,543.30010986328125
10503075,337.39361572265625
10503077,822.323486328125
10503103,654.3944091796875
10503104,639.77178955078125
10503105,360.42779541015625
10503119,349.8349304199219
